complaint_id,victim_lat,victim_lon,fraud_type,bank,amount_inr,complaint_text,incident_time,complaint_time,mule_chain,noise_nodes,withdrawal_atm_id,withdrawal_atm_name,withdrawal_lat,withdrawal_lon,withdrawal_time,victim_to_withdrawal_km
CMP00181,12.933989,77.566303,Fake Loan App,HDFC Bank,14600.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-08-03T23:07:25.090026,2026-08-04T11:48:53.598030,"[""MULE-JO331509"", ""MULE-AD870728"", ""MULE-ZQ908740""]",[],1318910652,Unknown ATM,12.8895751,77.5630383,2026-08-04T09:39:39.921730,4.95
CMP00182,12.830429,77.619872,KYC Update Scam,Axis Bank,16200.0,"A text message warned that my Axis Bank account would be frozen if I didn't re-verify my KYC through the provided link. After submitting my information, funds were stolen.",2026-08-13T19:00:49.761619,2026-08-14T16:56:59.910294,"[""MULE-JS078161"", ""MULE-DY192832""]",[],2177250483,HDFC Bank,12.8921409,77.5721791,2026-08-15T10:34:47.979961,8.59
CMP00183,12.982195,77.60855,OTP Phishing,HDFC Bank,40900.0,"Someone fraudulently called me posing as HDFC Bank support and convinced me to reveal my OTP. Right after that, money was deducted from my account without my knowledge.",2026-08-11T16:08:48.219500,2026-08-12T02:24:37.351019,"[""MULE-ID910651"", ""MULE-DU534624"", ""MULE-HJ328710"", ""MULE-CH346578""]",[],2416036200,Unknown ATM,12.9147495,77.6843442,2026-08-12T06:07:33.839247,11.12
CMP00184,12.908249,77.606901,UPI QR Scam,Canara Bank,50500.0,"A buyer on an e-commerce platform sent me a QR code saying I needed to scan it to get paid. When I scanned it, ₹5,500 was debited from my Canara Bank account instead.",2026-08-17T08:04:01.614710,2026-08-17T13:10:26.374179,"[""MULE-QO959310"", ""MULE-CH346578""]",[],4192020689,Unknown ATM,12.9414316,77.6174359,2026-08-17T22:45:32.905728,3.86
CMP00185,12.99256,77.596882,UPI QR Scam,Kotak Mahindra Bank,8300.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my Kotak Mahindra Bank wallet.",2026-07-22T08:51:40.626848,2026-07-22T18:13:26.309786,"[""MULE-WR848018"", ""MULE-SR525534"", ""MULE-XP704622""]",[],3207060595,Axis Bank,12.9382385,77.6328181,2026-07-22T16:44:06.705862,7.19
CMP00186,12.962435,77.742676,KYC Update Scam,Axis Bank,27700.0,"A fraudster sent me a message from a Axis Bank-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-08-18T15:34:02.874523,2026-08-18T18:57:51.095099,"[""MULE-FR656766"", ""MULE-ZH825128"", ""MULE-HJ328710"", ""MULE-MQ116155""]",[],1367646343,HDFC Bank,12.9251154,77.6817088,2026-08-19T13:49:33.316372,7.8
CMP00187,12.971446,77.745689,Fake Loan App,HDFC Bank,44100.0,An online ad led me to a loan app that asked for an upfront 'insurance charge'. I paid it but never received the loan and the company stopped responding to calls.,2026-07-24T02:51:26.650340,2026-07-24T11:34:08.954690,"[""MULE-EC930103"", ""MULE-EI107991""]",[],12046492139,Unknown ATM,13.0191027,77.6433499,2026-07-26T02:12:03.090466,12.29
CMP00188,13.073241,77.728543,OTP Phishing,HDFC Bank,5900.0,"I got a call from a number that appeared to be HDFC Bank. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-08-18T15:50:56.585252,2026-08-19T18:46:34.864131,"[""MULE-VG104332"", ""MULE-IY004786"", ""MULE-PI317810"", ""MULE-MU337524""]","[""NOISE-VV322602""]",6857427215,Unknown ATM,13.0709884,77.6171798,2026-08-19T21:02:07.179018,12.06
CMP00189,13.027513,77.734912,OTP Phishing,HDFC Bank,39000.0,"Someone fraudulently called me posing as HDFC Bank support and convinced me to reveal my OTP. Right after that, money was deducted from my account without my knowledge.",2026-08-12T06:19:12.896655,2026-08-14T00:01:31.167443,"[""MULE-PM010651"", ""MULE-AD311656"", ""MULE-WR848018""]",[],4506375513,Canara Bank,13.0030193,77.6353183,2026-08-14T01:17:09.427290,11.13
CMP00190,12.920516,77.598948,UPI QR Scam,Axis Bank,12100.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my Axis Bank account.",2026-07-21T06:21:50.280247,2026-07-22T18:17:13.499439,"[""MULE-OG482814"", ""MULE-PM010651""]",[],1470577411,Corporation Bank,13.0076084,77.5484003,2026-07-23T03:02:20.529662,11.13
CMP00191,13.023117,77.693508,UPI QR Scam,Bank of Baroda,22700.0,A person on a classifieds site said they wanted to buy my item and sent a QR code for 'payment verification'. Scanning it caused an unauthorized debit from my Bank of Baroda account.,2026-08-09T02:30:35.401599,2026-08-10T07:44:46.833249,"[""MULE-MC903311"", ""MULE-CO790306"", ""MULE-OU830284""]",[],11630684166,Unknown ATM,12.9782284,77.6306448,2026-08-09T12:15:35.573365,8.44
CMP00192,12.893337,77.626699,Fake Loan App,SBI,3000.0,"I downloaded a loan app that promised instant approval. They charged me a 'verification deposit' of ₹2,000 and then the app stopped opening entirely.",2026-08-06T13:58:00.989824,2026-08-06T23:37:23.539232,"[""MULE-ZA863794"", ""MULE-QH995342""]",[],13362838387,Unknown ATM,12.9243033,77.597266,2026-08-08T06:56:59.995705,4.69
CMP00193,12.951538,77.658852,OTP Phishing,SBI,12800.0,"A person pretending to be from SBI called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-07-26T22:19:05.783236,2026-07-27T16:30:37.599459,"[""MULE-FU430391"", ""MULE-MD269166"", ""MULE-OR440892""]",[],3833906364,Karnataka Bank,12.9354545,77.5739623,2026-07-28T05:16:05.174566,9.37
CMP00194,12.848872,77.643065,Fake Loan App,Axis Bank,21000.0,"I downloaded a loan app that promised instant approval. They charged me a 'verification deposit' of ₹2,000 and then the app stopped opening entirely.",2026-08-02T02:45:06.909307,2026-08-03T11:26:32.796389,"[""MULE-SA705685"", ""MULE-EP624628""]",[],11303622566,HDFC Bank,12.9061896,77.5780386,2026-08-02T20:03:12.346492,9.5
CMP00195,12.85196,77.700216,Fake Loan App,Bank of Baroda,34900.0,"I applied for emergency funds through a loan app. They kept asking for more fees — processing, GST, document verification — each time promising the loan was 'almost disbursed'.",2026-08-14T18:41:34.696418,2026-08-16T09:26:04.328750,"[""MULE-WU489638"", ""MULE-AJ427086"", ""MULE-IP376724"", ""MULE-EI107991""]",[],12942130591,Unknown ATM,12.9393671,77.7306117,2026-08-15T13:31:20.202814,10.26
CMP00196,12.802204,77.749857,UPI QR Scam,Bank of Baroda,8100.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my Bank of Baroda wallet.",2026-08-05T04:45:41.781896,2026-08-06T13:46:16.428128,"[""MULE-WR848018"", ""MULE-ZP427849"", ""MULE-CX634351""]",[],13744664202,Unknown ATM,12.898075,77.6452717,2026-08-06T06:59:40.630821,15.56
CMP00197,12.872091,77.514194,KYC Update Scam,Kotak Mahindra Bank,46300.0,"I received a message from someone claiming to be Kotak Mahindra Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-07-23T01:44:29.678998,2026-07-24T10:34:38.912314,"[""MULE-JO331509"", ""MULE-NT182449"", ""MULE-ZP427849""]",[],12161153129,Unknown ATM,12.9464594,77.5801001,2026-07-24T14:02:07.698474,10.93
CMP00198,13.014011,77.67158,Investment Fraud,Canara Bank,33400.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-08-11T00:52:06.574300,2026-08-12T01:27:57.414609,"[""MULE-JS078161"", ""MULE-NT182449"", ""MULE-QY602606"", ""MULE-CE304699""]",[],665871314,Standard Chartered,13.0143993,77.5835124,2026-08-12T18:22:33.964030,9.54
CMP00199,12.82679,77.588821,Investment Fraud,Bank of Baroda,12900.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-07-25T22:38:42.257874,2026-07-27T12:34:45.722568,"[""MULE-QO959310"", ""MULE-AQ399091"", ""MULE-HK219136""]","[""NOISE-AY587603""]",6378793973,South Indian Bank,12.8832789,77.6074429,2026-07-26T18:33:37.408984,6.6
CMP00200,13.004209,77.63246,Job Fraud,SBI,28200.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-12T03:35:20.114256,2026-08-12T10:36:49.573575,"[""MULE-AN837354"", ""MULE-ZP317393"", ""MULE-ZP427849"", ""MULE-MQ116155""]",[],3453558194,Axis Bank,12.9596492,77.6383775,2026-08-12T18:00:04.958784,5.0
CMP00201,12.99035,77.501178,UPI QR Scam,Axis Bank,21300.0,"A buyer on an e-commerce platform sent me a QR code saying I needed to scan it to get paid. When I scanned it, ₹5,500 was debited from my Axis Bank account instead.",2026-08-05T20:39:52.526284,2026-08-07T00:32:16.220875,"[""MULE-EC930103"", ""MULE-CH346578""]",[],2090824398,Unknown ATM,13.0154424,77.5336289,2026-08-06T09:19:07.916031,4.49
CMP00202,12.960135,77.682665,OTP Phishing,Punjab National Bank,26000.0,"A fraudster called claiming to be a Punjab National Bank agent and asked for my card OTP to process a refund. After sharing it, I noticed unauthorized transactions on my account.",2026-08-12T13:32:14.982309,2026-08-12T23:05:23.599709,"[""MULE-FU430391"", ""MULE-JS078161""]",[],11699347751,Unknown ATM,12.9782892,77.6288056,2026-08-13T23:57:39.301331,6.18
CMP00203,13.047153,77.574551,UPI QR Scam,Canara Bank,5000.0,"I was selling something online and the buyer insisted I scan a QR code to receive funds. I later realized the QR was set up to deduct money, not add it, from my Canara Bank account.",2026-07-31T17:14:38.241415,2026-08-01T22:04:17.497498,"[""MULE-PM010651"", ""MULE-TU564139""]",[],4386506606,Unknown ATM,13.0278097,77.6043901,2026-08-01T13:25:58.916278,3.88
CMP00204,12.836949,77.677778,OTP Phishing,Kotak Mahindra Bank,7600.0,"Someone fraudulently called me posing as Kotak Mahindra Bank support and convinced me to reveal my OTP. Right after that, money was deducted from my account without my knowledge.",2026-08-05T07:23:44.130263,2026-08-06T20:31:47.822695,"[""MULE-DG544587"", ""MULE-CK753556""]","[""NOISE-DI870831""]",3453556777,ICICI Bank,12.9593777,77.638355,2026-08-06T15:34:02.108593,14.27
CMP00205,12.837079,77.563185,Investment Fraud,ICICI Bank,28400.0,"A Telegram group admin guided me to a crypto trading platform that showed fake profits. When I tried to withdraw, they asked for more 'tax' payments. I've lost ₹45,000.",2026-08-15T05:18:30.909089,2026-08-16T14:49:48.746086,"[""MULE-PI317810"", ""MULE-GF978820"", ""MULE-UA204899"", ""MULE-JS078161""]",[],1331946772,Unknown ATM,12.9113882,77.5747186,2026-08-16T13:46:53.983722,8.36
CMP00206,13.035428,77.624435,KYC Update Scam,Axis Bank,27600.0,"I received a message from someone claiming to be Axis Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-07-29T03:42:21.409220,2026-07-30T19:42:07.707527,"[""MULE-TP389083"", ""MULE-IP376724"", ""MULE-FJ353693""]",[],3453558194,Axis Bank,12.9596492,77.6383775,2026-07-31T02:34:37.111235,8.56
CMP00207,13.084834,77.694882,OTP Phishing,HDFC Bank,11300.0,"Someone fraudulently called me posing as HDFC Bank support and convinced me to reveal my OTP. Right after that, money was deducted from my account without my knowledge.",2026-08-08T22:29:06.848186,2026-08-10T05:35:28.439544,"[""MULE-JS078161"", ""MULE-UY547772"", ""MULE-IP522872""]",[],1725212205,Bank of India,13.020102,77.7090994,2026-08-09T23:40:07.634879,7.36
CMP00208,12.927799,77.528975,OTP Phishing,SBI,12400.0,"A person pretending to be from SBI called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-08-18T00:22:41.029022,2026-08-19T08:23:14.738723,"[""MULE-IO801006"", ""MULE-QH808412"", ""MULE-XZ095701""]",[],5175027877,HDFC Bank,12.9979084,77.5521686,2026-08-18T13:32:22.485207,8.19
CMP00209,13.055201,77.699975,Investment Fraud,ICICI Bank,10000.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-07-27T05:47:58.352265,2026-07-27T12:35:37.831801,"[""MULE-DD309805"", ""MULE-MS746872""]",[],1706618273,Unknown ATM,13.002416,77.7125734,2026-07-28T18:18:31.712413,6.03
CMP00210,12.90758,77.507204,Investment Fraud,ICICI Bank,25600.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-08-10T12:19:46.509119,2026-08-12T08:32:54.564663,"[""MULE-QT998543"", ""MULE-ZP427849""]",[],4545994361,Unknown ATM,12.9081105,77.547977,2026-08-10T23:04:22.656000,4.42
CMP00211,13.017132,77.555996,Investment Fraud,Punjab National Bank,26300.0,"A person on LinkedIn convinced me to invest in a 'low-risk' forex scheme. The platform initially let me withdraw small amounts, but after a large deposit, it became unreachable.",2026-07-20T13:44:57.668702,2026-07-21T15:05:48.311665,"[""MULE-EQ875099"", ""MULE-DU534624"", ""MULE-AB700886"", ""MULE-QY602606""]",[],1812653243,Unknown ATM,12.9181694,77.5547822,2026-07-22T01:10:25.392568,11.0
CMP00212,13.080311,77.626392,Job Fraud,Canara Bank,51200.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-05T04:20:53.540614,2026-08-05T08:24:15.497078,"[""MULE-ZX884969"", ""MULE-WU489638"", ""MULE-HJ328710""]","[""NOISE-RV482366""]",3556133795,Kotak Mahindra Bank,12.9783815,77.6354826,2026-08-06T06:59:50.712339,11.38
CMP00213,13.056977,77.611767,OTP Phishing,Canara Bank,152100.0,I received a call from someone claiming to be a Canara Bank representative. They asked me to share the OTP for a 'card upgrade' and my account was debited immediately after.,2026-07-28T12:58:50.990817,2026-07-28T18:21:22.998790,"[""MULE-GH408621"", ""MULE-WR233984""]",[],4067004488,ICICI Bank,12.9744681,77.673175,2026-07-29T12:17:56.579226,11.33
CMP00214,12.9687,77.663649,Job Fraud,Punjab National Bank,11500.0,"I applied for a remote job and was hired immediately without an interview. They asked me to pay for a 'background check' via UPI. Once I paid, all communication stopped.",2026-08-13T03:31:17.972760,2026-08-14T19:13:26.152156,"[""MULE-HK219136"", ""MULE-ZP427849"", ""MULE-SO156793""]",[],1472732143,Unknown ATM,13.0340331,77.5563802,2026-08-14T19:49:06.182170,13.71
CMP00215,13.048965,77.741108,UPI QR Scam,Punjab National Bank,40900.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my Punjab National Bank account.",2026-07-29T07:08:57.267761,2026-07-29T09:49:25.324546,"[""MULE-JE101666"", ""MULE-MD269166"", ""MULE-TU564139"", ""MULE-CH346578""]",[],4172589989,Unknown ATM,12.981434,77.5957136,2026-07-29T20:02:37.559358,17.45
CMP00216,12.90138,77.689287,OTP Phishing,HDFC Bank,25900.0,"I got a call from a number that appeared to be HDFC Bank. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-07-21T23:34:12.922222,2026-07-22T21:47:46.249180,"[""MULE-NT182449"", ""MULE-EC930103"", ""MULE-KG021765""]",[],4178906396,Unknown ATM,12.9664528,77.6371221,2026-07-23T06:19:17.526614,9.18
CMP00217,12.853161,77.644639,Investment Fraud,ICICI Bank,20300.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-08-16T03:25:01.821874,2026-08-16T22:19:08.175921,"[""MULE-CE033974"", ""MULE-GF978820"", ""MULE-BN489025"", ""MULE-KP926142""]",[],1365660966,Indian Overseas Bank,12.965518,77.7187392,2026-08-17T10:38:24.380371,14.85
CMP00218,12.923824,77.675004,Investment Fraud,Bank of Baroda,22500.0,"A person on LinkedIn convinced me to invest in a 'low-risk' forex scheme. The platform initially let me withdraw small amounts, but after a large deposit, it became unreachable.",2026-08-06T07:11:18.824358,2026-08-08T00:34:19.814746,"[""MULE-IP376724"", ""MULE-AU514627"", ""MULE-GV685621"", ""MULE-VM501631""]","[""NOISE-DI870831""]",11496155844,Unknown ATM,13.0341321,77.5575695,2026-08-07T19:05:14.227045,17.67
CMP00219,12.896714,77.528851,UPI QR Scam,Canara Bank,4100.0,"I was selling something online and the buyer insisted I scan a QR code to receive funds. I later realized the QR was set up to deduct money, not add it, from my Canara Bank account.",2026-08-12T08:51:05.653523,2026-08-13T12:27:24.784740,"[""MULE-FO965047"", ""MULE-EC930103"", ""MULE-QY586629"", ""MULE-FN819600""]",[],5109210001,Unknown ATM,12.9411112,77.52503,2026-08-13T18:52:19.827916,4.95
CMP00220,13.09506,77.670848,Fake Loan App,SBI,24900.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-07-22T20:52:02.152915,2026-07-23T07:03:26.307383,"[""MULE-EI107991"", ""MULE-JY943114"", ""MULE-AT265511""]",[],9332469951,State Bank of India,12.9721987,77.6976091,2026-07-24T01:35:47.372535,13.97
